Order_ID,Order_Date,Customer_Name,State,Region,Category,Sub_Category,Product_Name,Quantity,Sales,Discount,Profit
ORD-11106,14-Dec-2025,Customer 090,Karnataka,South,Furniture,Chairs,Visitor Chair,8,67649.02,0.05,9921.90
ORD-11107,26-Dec-2025,Customer 088,Punjab,North,Office Supplies,Writing,Pencil Box,5,1668.23,0.00,486.19
ORD-11108,17-Dec-2025,Customer 038,Jharkhand,East,Office Supplies,Storage,Pen Drive 64GB,5,851.78,0.00,238.24
ORD-11109,31-May-2025,Customer 004,Telangana,South,Furniture,Chairs,Visitor Chair,3,9099.51,0.15,646.22
ORD-11110,30-Jun-2025,Customer 170,Telangana,South,Technology,Phones,5G Phone Pro,2,1714.49,0.15,56.96
ORD-11111,19-May-2025,Customer 037,Bihar,East,Technology,Accessories,Wireless Mouse,6,33040.55,0.05,5643.18
ORD-11112,08-May-2025,Customer 174,Rajasthan,West,Office Supplies,Writing,Gel Pen Pack,5,908.12,0.30,181.09
ORD-11113,12-Aug-2025,Customer 174,Karnataka,South,Office Supplies,Storage,File Folder,5,3546.88,0.15,568.90
ORD-11114,13-Feb-2025,Customer 077,Punjab,North,Furniture,Chairs,Office Chair Basic,5,10162.75,0.10,1120.97
ORD-11115,15-Sep-2025,Customer 176,Telangana,South,Furniture,Chairs,Study Chair,7,9550.74,0.30,-96.67
ORD-11116,14-Oct-2025,Customer 007,Haryana,North,Office Supplies,Storage,Desk Organizer,8,2548.89,0.25,290.20
ORD-11117,06-Oct-2025,Customer 145,Tamil Nadu,South,Technology,Phones,5G Phone Pro,4,13010.78,0.20,821.30
ORD-11118,23-Sep-2025,Customer 118,Uttar Pradesh,North,Technology,Accessories,Wireless Mouse,7,22473.65,0.30,186.16
ORD-11119,17-Oct-2025,Customer 124,West Bengal,East,Technology,Phones,5G Phone Pro,2,5268.41,0.00,1130.95
ORD-11120,12-Dec-2025,Customer 164,Punjab,North,Technology,Phones,Smartphone X1,4,10344.13,0.30,-35.54
ORD-11121,01-Jan-2025,Customer 040,Maharashtra,West,Office Supplies,Writing,Highlighter Pack,1,666.55,0.10,50.84
ORD-11122,16-Aug-2025,Customer 101,Jharkhand,East,Furniture,Chairs,Office Chair Basic,4,8032.54,0.00,1525.71
ORD-11123,07-Oct-2025,Customer 067,West Bengal,East,Technology,Accessories,Laptop Stand,8,46077.40,0.10,6302.46
ORD-11124,03-Dec-2025,Customer 062,Telangana,South,Furniture,Storage,Bookshelf,7,16385.05,0.00,2873.66
ORD-11125,29-Oct-2025,Customer 127,Gujarat,West,Furniture,Storage,Filing Cabinet,8,33643.94,0.15,2815.83
ORD-11126,06-Aug-2025,Customer 038,Haryana,North,Furniture,Tables,Conference Table,7,46491.84,0.00,8359.88
ORD-11127,30-Nov-2025,Customer 169,Bihar,East,Office Supplies,Storage,File Folder,7,529.76,0.15,-15.14
ORD-11128,23-Mar-2025,Customer 092,Telangana,South,Technology,Accessories,Wireless Mouse,8,32581.14,0.30,109.36
ORD-11129,16-Oct-2025,Customer 087,Rajasthan,West,Office Supplies,Writing,Pencil Box,2,423.87,0.05,69.36
ORD-11130,27-Nov-2025,Customer 124,Telangana,South,Furniture,Chairs,Visitor Chair,5,42015.60,0.00,7662.69
ORD-11131,25-Oct-2025,Customer 090,Karnataka,South,Office Supplies,Writing,Marker Set,5,744.50,0.20,133.00
ORD-11132,14-Dec-2025,Customer 122,Karnataka,South,Technology,Phones,Smartphone X1,3,6131.65,0.00,1226.19
ORD-11133,16-Jul-2025,Customer 108,Punjab,North,Technology,Electronics,Webcam HD,2,11245.73,0.05,1938.42
ORD-11134,11-Jul-2025,Customer 156,Odisha,East,Technology,Electronics,Bluetooth Speaker,2,1834.05,0.00,352.78
ORD-11135,09-Sep-2025,Customer 113,Bihar,East,Technology,Accessories,USB-C Hub,8,20809.78,0.10,2736.29
ORD-11136,13-Jan-2025,Customer 162,Uttar Pradesh,North,Technology,Phones,Budget Phone A2,7,34147.63,0.10,4510.57
ORD-11137,06-Feb-2025,Customer 088,Jharkhand,East,Technology,Phones,Budget Phone A2,1,2089.09,0.25,94.73
ORD-11138,02-Jul-2025,Customer 159,Gujarat,West,Furniture,Storage,Wall Shelf,4,21539.68,0.30,-322.89
ORD-11139,22-Sep-2025,Customer 077,Maharashtra,West,Technology,Accessories,Laptop Stand,7,40383.46,0.00,7987.22
ORD-11140,29-May-2025,Customer 065,Jharkhand,East,Technology,Accessories,Wireless Mouse,1,3350.91,0.20,119.97
ORD-11141,04-May-2025,Customer 133,Karnataka,South,Furniture,Tables,Work Desk,3,26253.89,0.00,4733.96
ORD-11142,17-Jan-2025,Customer 087,Uttar Pradesh,North,Office Supplies,Writing,Gel Pen Pack,2,948.38,0.15,209.86
ORD-11143,06-Dec-2025,Customer 016,Tamil Nadu,South,Office Supplies,Paper,Sticky Notes,1,155.37,0.20,125.11
ORD-11144,10-Nov-2025,Customer 021,Goa,West,Office Supplies,Paper,A4 Paper Pack,6,3980.10,0.25,491.22
ORD-11145,09-Aug-2025,Customer 123,Kerala,South,Technology,Accessories,USB-C Hub,2,1631.66,0.10,256.35
ORD-11146,14-Jul-2025,Customer 175,Uttar Pradesh,North,Technology,Phones,Smartphone X1,1,4668.26,0.10,638.42
ORD-11147,07-Aug-2025,Customer 141,Bihar,East,Furniture,Tables,Work Desk,7,47695.90,0.05,7018.28
ORD-11148,30-Jan-2025,Customer 061,Maharashtra,West,Technology,Accessories,USB-C Hub,6,13153.81,0.20,905.53
ORD-11149,08-Jan-2025,Customer 064,Goa,West,Technology,Electronics,LED Monitor 24,4,12383.12,0.00,2594.45
ORD-11150,05-Nov-2025,Customer 168,West Bengal,East,Technology,Phones,Budget Phone A2,8,13979.54,0.00,2751.30
ORD-11151,06-Oct-2025,Customer 053,Goa,West,Office Supplies,Paper,Printer Paper,8,4953.74,0.00,1285.38
ORD-11152,10-Oct-2025,Customer 075,Kerala,South,Furniture,Storage,Drawer Unit,4,15842.73,0.15,1412.97
ORD-11153,15-Nov-2025,Customer 125,Goa,West,Furniture,Tables,Laptop Table,2,2431.77,0.25,91.88
ORD-11154,14-Mar-2025,Customer 010,Delhi,North,Technology,Phones,Budget Phone A2,4,8887.13,0.10,1109.22
ORD-11155,29-Oct-2025,Customer 099,Goa,West,Furniture,Tables,Conference Table,2,2732.12,0.00,436.65
ORD-11156,23-Jan-2025,Customer 058,Uttar Pradesh,North,Technology,Phones,5G Phone Pro,7,18758.64,0.25,675.77
ORD-11157,28-Jun-2025,Customer 007,Rajasthan,West,Office Supplies,Paper,Printer Paper,1,621.53,0.00,184.00
ORD-11158,30-Jan-2025,Customer 028,Punjab,North,Office Supplies,Writing,Marker Set,1,269.68,0.25,119.47
ORD-11159,15-Jul-2025,Customer 120,Karnataka,South,Furniture,Storage,Drawer Unit,8,30640.21,0.15,2446.83
ORD-11160,01-Jun-2025,Customer 087,Goa,West,Technology,Phones,5G Phone Pro,5,5382.51,0.10,791.76
ORD-11161,08-Nov-2025,Customer 004,Karnataka,South,Technology,Electronics,Bluetooth Speaker,6,11519.55,0.15,1248.54
ORD-11162,14-Aug-2025,Customer 003,Jharkhand,East,Office Supplies,Writing,Highlighter Pack,5,2712.59,0.30,221.62
ORD-11163,09-Nov-2025,Customer 142,Telangana,South,Technology,Accessories,Laptop Stand,4,12279.77,0.00,2402.30
ORD-11164,11-Sep-2025,Customer 033,Punjab,North,Technology,Accessories,Wireless Mouse,5,21856.33,0.15,2182.56
ORD-11165,17-Sep-2025,Customer 113,Goa,West,Furniture,Chairs,Office Chair Basic,1,3014.85,0.00,466.89
ORD-11166,09-Jan-2025,Customer 174,Punjab,North,Technology,Electronics,Webcam HD,1,5286.90,0.15,655.98
ORD-11167,27-Feb-2025,Customer 131,Haryana,North,Furniture,Storage,Bookshelf,4,15711.57,0.00,2829.75
ORD-11168,07-Aug-2025,Customer 073,Odisha,East,Technology,Phones,5G Phone Pro,6,24790.50,0.25,826.78
ORD-11169,31-May-2025,Customer 160,Maharashtra,West,Technology,Accessories,Mechanical Keyboard,6,30506.75,0.20,2128.44
ORD-11170,19-Apr-2025,Customer 081,Bihar,East,Technology,Accessories,USB-C Hub,5,30478.95,0.00,6001.29
ORD-11171,25-Apr-2025,Customer 145,Haryana,North,Technology,Accessories,USB-C Hub,3,8730.96,0.00,1855.44
ORD-11172,10-Apr-2025,Customer 148,Tamil Nadu,South,Furniture,Storage,Bookshelf,1,4154.78,0.30,-106.26
ORD-11173,01-Mar-2025,Customer 178,Uttar Pradesh,North,Technology,Accessories,Wireless Mouse,6,9788.00,0.20,744.73
ORD-11174,01-Dec-2025,Customer 124,Goa,West,Office Supplies,Writing,Pencil Box,6,872.08,0.00,343.69
ORD-11175,28-Jul-2025,Customer 173,Goa,West,Office Supplies,Storage,Document Box,3,2265.54,0.10,553.44
ORD-11176,16-Sep-2025,Customer 038,Maharashtra,West,Furniture,Tables,Laptop Table,6,21887.92,0.00,3917.87
ORD-11177,11-Oct-2025,Customer 121,Kerala,South,Furniture,Chairs,Office Chair Basic,8,10567.96,0.00,1882.70
ORD-11178,29-Sep-2025,Customer 100,Jharkhand,East,Technology,Phones,Wireless Earbuds,1,4702.27,0.00,852.22
ORD-11179,22-Jun-2025,Customer 152,Tamil Nadu,South,Office Supplies,Paper,Printer Paper,4,2655.31,0.00,704.32
ORD-11180,12-Aug-2025,Customer 075,Jharkhand,East,Furniture,Chairs,Ergonomic Chair,6,38742.16,0.25,709.39
ORD-11181,09-Jul-2025,Customer 173,Kerala,South,Furniture,Chairs,Office Chair Basic,2,4775.20,0.00,881.99
ORD-11182,19-Feb-2025,Customer 060,Telangana,South,Office Supplies,Storage,Desk Organizer,3,1267.62,0.15,338.08
ORD-11183,02-Apr-2025,Customer 037,Uttar Pradesh,North,Office Supplies,Storage,File Folder,7,1648.03,0.25,150.10
ORD-11184,26-May-2025,Customer 043,West Bengal,East,Furniture,Storage,Filing Cabinet,7,29395.82,0.20,1373.66
ORD-11185,13-May-2025,Customer 156,Jharkhand,East,Office Supplies,Storage,Desk Organizer,8,2001.68,0.05,444.65
ORD-11186,21-Jan-2025,Customer 139,Jharkhand,East,Technology,Electronics,Bluetooth Speaker,3,3581.48,0.05,486.46
ORD-11187,24-Sep-2025,Customer 033,Rajasthan,West,Technology,Accessories,USB-C Hub,6,8451.98,0.25,372.65
ORD-11188,12-Mar-2025,Customer 072,Telangana,South,Office Supplies,Paper,A4 Paper Pack,8,4529.74,0.30,328.16
ORD-11189,19-Nov-2025,Customer 132,Jharkhand,East,Office Supplies,Paper,Notebook Set,2,557.18,0.20,29.84
ORD-11190,13-Oct-2025,Customer 170,Odisha,East,Furniture,Storage,Drawer Unit,1,3664.28,0.20,108.91
ORD-11191,23-Apr-2025,Customer 173,West Bengal,East,Furniture,Storage,Bookshelf,4,6802.87,0.25,208.36
ORD-11192,12-Apr-2025,Customer 163,Rajasthan,West,Office Supplies,Storage,Document Box,8,4185.29,0.30,303.57
ORD-11193,17-Apr-2025,Customer 046,Odisha,East,Furniture,Storage,Filing Cabinet,1,3211.38,0.30,-34.31
ORD-11194,05-Sep-2025,Customer 136,West Bengal,East,Office Supplies,Writing,Highlighter Pack,7,3763.88,0.10,842.29
ORD-11195,06-Oct-2025,Customer 124,Gujarat,West,Office Supplies,Paper,Sticky Notes,8,2891.89,0.25,363.28
ORD-11196,06-Dec-2025,Customer 109,Uttar Pradesh,North,Technology,Phones,Smartphone X1,5,10967.76,0.30,12.93
ORD-11197,05-Sep-2025,Customer 126,Jharkhand,East,Technology,Accessories,Mechanical Keyboard,2,4073.93,0.25,201.93
ORD-11198,29-Jul-2025,Customer 016,Tamil Nadu,South,Furniture,Chairs,Ergonomic Chair,5,14804.13,0.10,1796.03
ORD-11199,14-May-2025,Customer 014,Punjab,North,Office Supplies,Writing,Highlighter Pack,7,1964.56,0.30,149.04
ORD-11200,29-Jul-2025,Customer 057,Delhi,North,Office Supplies,Writing,Marker Set,6,3610.43,0.00,964.96
ORD-11201,11-Jan-2025,Customer 098,Gujarat,West,Furniture,Chairs,Ergonomic Chair,6,13247.28,0.00,2492.58
ORD-11202,12-Apr-2025,Customer 041,Odisha,East,Furniture,Tables,Laptop Table,2,11355.24,0.10,1272.76
ORD-11203,11-Oct-2025,Customer 064,Karnataka,South,Furniture,Chairs,Visitor Chair,3,19927.44,0.20,975.59
ORD-11204,04-Jun-2025,Customer 007,Bihar,East,Technology,Phones,Smartphone X1,7,37028.54,0.00,7323.37
ORD-11205,13-Jul-2025,Unknown,Goa,West,Furniture,Storage,Filing Cabinet,1,3325.17,0.00,673.65
ORD-11206,05-Oct-2025,Customer 155,Karnataka,South,Technology,Electronics,Bluetooth Speaker,2,1715.79,0.25,-50.82
ORD-11207,06-Aug-2025,Customer 132,Maharashtra,West,Technology,Electronics,Power Bank,4,18776.62,0.15,1992.95
ORD-11208,08-Aug-2025,Customer 024,Bihar,East,Office Supplies,Storage,Desk Organizer,4,452.86,0.30,8.87
ORD-11209,12-Sep-2025,Customer 101,Goa,West,Office Supplies,Writing,Highlighter Pack,8,2255.23,0.10,456.65
ORD-11210,29-Apr-2025,Customer 115,Haryana,North,Furniture,Storage,Bookshelf,8,23581.40,0.00,4220.02
ORD-11211,28-Mar-2025,Customer 054,Haryana,North,Office Supplies,Writing,Gel Pen Pack,5,1762.99,0.00,396.53
ORD-11212,18-Oct-2025,Customer 060,Kerala,South,Furniture,Chairs,Ergonomic Chair,3,9124.34,0.30,-131.25
ORD-11213,19-Dec-2025,Customer 145,West Bengal,East,Office Supplies,Storage,Desk Organizer,5,3264.29,0.05,696.67
ORD-11214,01-May-2025,Customer 083,Tamil Nadu,South,Technology,Accessories,Wireless Mouse,8,24732.25,0.20,1841.53
ORD-11215,07-Jan-2025,Customer 042,Telangana,South,Furniture,Tables,Work Desk,2,9040.95,0.00,1597.54
ORD-11216,17-Nov-2025,Customer 135,Jharkhand,East,Technology,Phones,Wireless Earbuds,2,1389.84,0.25,50.96
ORD-11217,31-May-2025,Customer 174,Kerala,South,Technology,Electronics,Power Bank,7,5275.90,0.00,1039.70
ORD-11218,10-Jul-2025,Customer 133,Delhi,North,Furniture,Tables,Laptop Table,3,6220.36,0.10,788.02
ORD-11219,31-Aug-2025,Customer 003,Delhi,North,Office Supplies,Storage,Document Box,6,4789.17,0.05,1104.74
ORD-11220,07-Apr-2025,Customer 052,Punjab,North,Office Supplies,Paper,Notebook Set,8,1079.83,0.00,257.19
ORD-11221,04-Feb-2025,Customer 090,Jharkhand,East,Furniture,Tables,Laptop Table,2,2347.30,0.30,-12.54
ORD-11222,06-Jun-2025,Customer 095,Goa,West,Office Supplies,Writing,Gel Pen Pack,4,915.47,0.25,127.84
ORD-11223,24-May-2025,Customer 046,Karnataka,South,Office Supplies,Writing,Marker Set,2,1131.93,0.00,372.30
ORD-11224,12-Nov-2025,Customer 172,Delhi,North,Furniture,Chairs,Office Chair Basic,7,22462.73,0.15,1965.17
ORD-11225,11-Nov-2025,Customer 038,Kerala,South,Technology,Phones,Smartphone X1,4,25746.82,0.00,5252.46
ORD-11226,14-Aug-2025,Customer 109,Maharashtra,West,Technology,Accessories,USB-C Hub,6,6907.00,0.00,1294.27
ORD-11227,28-Dec-2025,Customer 122,Kerala,South,Office Supplies,Storage,File Folder,4,1617.96,0.25,255.85
ORD-11228,21-Nov-2025,Customer 072,Haryana,North,Office Supplies,Writing,Highlighter Pack,2,1447.73,0.10,420.55
ORD-11229,13-Oct-2025,Customer 112,Maharashtra,West,Office Supplies,Writing,Pencil Box,8,4419.88,0.15,851.12
ORD-11230,20-Apr-2025,Customer 158,Haryana,North,Technology,Phones,5G Phone Pro,8,33090.05,0.20,2371.14
ORD-11231,03-Jan-2025,Customer 151,Rajasthan,West,Office Supplies,Storage,Document Box,1,192.47,0.20,35.11
ORD-11232,18-Jan-2025,Customer 166,Uttar Pradesh,North,Office Supplies,Paper,Sticky Notes,5,2461.45,0.00,714.83
ORD-11233,30-Jan-2025,Customer 147,Delhi,North,Furniture,Tables,Conference Table,1,7621.74,0.15,574.60
ORD-11234,15-Jan-2025,Customer 157,Bihar,East,Furniture,Tables,Conference Table,8,20443.31,0.00,3568.96
ORD-11235,23-Nov-2025,Customer 016,Maharashtra,West,Furniture,Storage,Filing Cabinet,3,5538.10,0.00,890.31
ORD-11236,11-Dec-2025,Customer 082,Punjab,North,Technology,Electronics,Bluetooth Speaker,4,17998.44,0.00,3559.53
ORD-11237,08-Dec-2025,Customer 172,Gujarat,West,Furniture,Storage,Drawer Unit,1,6402.19,0.25,91.97
ORD-11238,08-Nov-2025,Customer 051,West Bengal,East,Technology,Phones,Budget Phone A2,5,4154.56,0.30,-88.55
ORD-11239,27-Aug-2025,Customer 146,Tamil Nadu,South,Technology,Electronics,LED Monitor 24,5,9151.30,0.20,548.84
ORD-11240,06-Apr-2025,Customer 082,Odisha,East,Furniture,Tables,Work Desk,2,15884.92,0.05,2398.12
ORD-11241,15-Dec-2025,Customer 165,Bihar,East,Technology,Phones,Budget Phone A2,6,18198.13,0.10,2410.62
ORD-11242,13-Mar-2025,Customer 145,Rajasthan,West,Furniture,Storage,Filing Cabinet,5,6868.07,0.15,489.34
ORD-11243,13-May-2025,Customer 179,Punjab,North,Office Supplies,Paper,Notebook Set,5,3821.50,0.05,1060.85
ORD-11244,25-Sep-2025,Customer 116,Telangana,South,Office Supplies,Paper,Printer Paper,6,2661.75,0.20,464.63
ORD-11245,11-Aug-2025,Customer 089,Gujarat,West,Technology,Electronics,Power Bank,3,10314.28,0.10,1510.93
ORD-11246,28-Aug-2025,Customer 067,Uttar Pradesh,North,Technology,Accessories,Mechanical Keyboard,2,6618.56,0.10,835.48
ORD-11247,13-Jul-2025,Customer 169,West Bengal,East,Technology,Electronics,Webcam HD,8,9669.94,0.20,646.24
ORD-11248,01-Sep-2025,Customer 086,West Bengal,East,Office Supplies,Writing,Gel Pen Pack,6,4757.10,0.00,1250.09
ORD-11249,12-Jan-2025,Customer 113,Punjab,North,Furniture,Chairs,Office Chair Basic,6,15073.59,0.30,-214.88
ORD-11250,11-Jul-2025,Customer 154,Telangana,South,Furniture,Storage,Wall Shelf,7,30831.33,0.10,3486.22
ORD-11251,17-Sep-2025,Customer 028,Punjab,North,Office Supplies,Writing,Pencil Box,5,508.08,0.10,172.40
ORD-11252,02-Nov-2025,Customer 179,Tamil Nadu,South,Office Supplies,Storage,Desk Organizer,1,203.78,0.05,151.80
ORD-11253,08-Jun-2025,Customer 037,Rajasthan,West,Furniture,Chairs,Office Chair Basic,6,44105.05,0.00,8051.79
ORD-11254,30-Mar-2025,Customer 078,Haryana,North,Office Supplies,Storage,Document Box,8,613.25,0.05,79.88
ORD-11255,12-Oct-2025,Customer 096,Uttar Pradesh,North,Technology,Phones,Budget Phone A2,4,11635.14,0.10,1487.74
ORD-11256,30-Aug-2025,Customer 172,Bihar,East,Office Supplies,Paper,Sticky Notes,2,699.08,0.25,129.85
ORD-11257,10-Mar-2025,Customer 103,Karnataka,South,Office Supplies,Writing,Marker Set,2,636.50,0.20,158.61
ORD-11258,28-Oct-2025,Customer 007,Punjab,North,Office Supplies,Writing,Pencil Box,7,2900.66,0.20,432.29
ORD-11259,23-Jul-2025,Customer 020,Goa,West,Furniture,Chairs,Office Chair Basic,6,24154.72,0.00,4374.39
ORD-11260,16-Jul-2025,Customer 168,Goa,West,Technology,Accessories,Wireless Mouse,1,1443.86,0.25,-43.57
ORD-11261,04-Aug-2025,Customer 046,Gujarat,West,Office Supplies,Paper,Sticky Notes,5,1390.16,0.30,6.52
ORD-11262,21-Feb-2025,Customer 168,Gujarat,West,Office Supplies,Writing,Gel Pen Pack,8,4743.09,0.20,756.12
ORD-11263,06-Jan-2025,Customer 125,Karnataka,South,Technology,Phones,5G Phone Pro,3,9074.60,0.25,385.01
ORD-11264,19-Aug-2025,Customer 129,Karnataka,South,Office Supplies,Paper,Sticky Notes,7,2044.65,0.00,597.37
ORD-11265,30-Sep-2025,Customer 099,Haryana,North,Office Supplies,Writing,Highlighter Pack,6,977.96,0.05,357.42
ORD-11266,26-Aug-2025,Customer 073,Odisha,East,Technology,Phones,5G Phone Pro,5,6461.54,0.30,16.68
ORD-11267,22-Jun-2025,Customer 173,West Bengal,East,Technology,Accessories,Laptop Stand,6,4754.05,0.20,273.34
ORD-11268,16-Jun-2025,Customer 077,Uttar Pradesh,North,Technology,Electronics,Bluetooth Speaker,3,5401.78,0.25,86.77
ORD-11269,13-Feb-2025,Customer 137,West Bengal,East,Furniture,Chairs,Visitor Chair,1,4007.92,0.25,9.81
ORD-11270,23-Aug-2025,Customer 177,Jharkhand,East,Technology,Electronics,Webcam HD,8,21762.61,0.15,2193.56
ORD-11271,08-Nov-2025,Customer 164,Goa,West,Furniture,Storage,Wall Shelf,1,1437.59,0.20,-38.93
ORD-11272,12-Jan-2025,Customer 048,Jharkhand,East,Office Supplies,Writing,Gel Pen Pack,6,4286.56,0.15,763.70
ORD-11273,05-Jun-2025,Customer 158,Delhi,North,Furniture,Storage,Bookshelf,7,54987.96,0.10,6340.63
ORD-11274,19-Dec-2025,Customer 048,Goa,West,Furniture,Chairs,Visitor Chair,8,17271.79,0.25,248.21
ORD-11275,28-Jul-2025,Customer 054,Delhi,North,Furniture,Storage,Bookshelf,7,49361.33,0.15,4017.75
ORD-11276,26-Apr-2025,Customer 005,Bihar,East,Office Supplies,Writing,Marker Set,5,1195.93,0.20,82.70
ORD-11277,01-Sep-2025,Customer 143,Punjab,North,Technology,Phones,5G Phone Pro,8,26303.37,0.20,1851.19
ORD-11278,13-Sep-2025,Customer 054,Bihar,East,Office Supplies,Storage,Pen Drive 64GB,6,4300.97,0.05,1055.36
ORD-11279,15-Oct-2025,Customer 089,Gujarat,West,Furniture,Tables,Laptop Table,7,10161.75,0.00,1860.65
ORD-11280,28-Aug-2025,Customer 008,Odisha,East,Technology,Electronics,Bluetooth Speaker,5,9570.29,0.20,658.28
ORD-11281,12-Jan-2025,Customer 073,Maharashtra,West,Furniture,Storage,Filing Cabinet,6,25227.72,0.25,560.48
ORD-11282,22-Apr-2025,Customer 055,Kerala,South,Technology,Accessories,Wireless Mouse,7,29549.14,0.00,5813.10
ORD-11283,30-Jun-2025,Customer 056,Jharkhand,East,Furniture,Tables,Study Table,3,16158.65,0.25,294.79
ORD-11284,30-Sep-2025,Customer 101,Tamil Nadu,South,Furniture,Tables,Laptop Table,6,29357.52,0.20,1468.43
ORD-11285,01-Apr-2025,Customer 103,Goa,West,Office Supplies,Storage,Desk Organizer,5,2651.02,0.30,143.01
ORD-11286,01-Dec-2025,Customer 108,Uttar Pradesh,North,Technology,Electronics,Bluetooth Speaker,8,36047.24,0.00,7181.45
ORD-11287,29-Jul-2025,Customer 006,Tamil Nadu,South,Office Supplies,Paper,A4 Paper Pack,4,774.52,0.00,240.76
ORD-11288,04-Nov-2025,Customer 168,Punjab,North,Furniture,Chairs,Office Chair Basic,8,41843.40,0.20,1977.62
ORD-11289,31-Dec-2025,Customer 052,Karnataka,South,Furniture,Storage,Filing Cabinet,3,12880.61,0.10,1403.32
ORD-11290,17-Dec-2025,Customer 155,Punjab,North,Technology,Accessories,USB-C Hub,1,1330.45,0.30,-3.14
ORD-11291,23-Mar-2025,Customer 063,Telangana,South,Technology,Phones,Wireless Earbuds,2,8578.22,0.20,689.78
ORD-11292,29-Aug-2025,Customer 099,Telangana,South,Furniture,Chairs,Ergonomic Chair,1,4889.84,0.25,173.67
ORD-11293,23-Jul-2025,Customer 011,Odisha,East,Office Supplies,Storage,File Folder,1,439.59,0.00,73.40
ORD-11294,15-May-2025,Customer 149,Haryana,North,Office Supplies,Writing,Pencil Box,7,5079.81,0.00,1337.38
ORD-11295,05-Sep-2025,Customer 054,Jharkhand,East,Furniture,Chairs,Visitor Chair,7,42034.57,0.05,6299.21
ORD-11296,14-May-2025,Customer 088,Delhi,North,Technology,Accessories,USB-C Hub,8,33125.86,0.30,226.23
ORD-11297,13-Mar-2025,Customer 038,Uttar Pradesh,North,Furniture,Tables,Laptop Table,8,45264.75,0.15,3757.00
ORD-11298,23-Mar-2025,Customer 146,Uttar Pradesh,North,Technology,Phones,5G Phone Pro,6,24684.30,0.15,2636.89
ORD-11299,30-May-2025,Customer 099,Uttar Pradesh,North,Office Supplies,Writing,Pencil Box,5,981.55,0.05,158.10
ORD-11300,13-May-2025,Customer 094,Delhi,North,Furniture,Chairs,Ergonomic Chair,4,21846.95,0.05,3242.64
ORD-11301,13-Jul-2025,Customer 125,Karnataka,South,Office Supplies,Writing,Marker Set,6,2918.20,0.20,443.33
ORD-11302,03-Feb-2025,Customer 088,Gujarat,West,Furniture,Tables,Study Table,8,65581.14,0.00,11845.10
ORD-11303,02-Jul-2025,Customer 128,Goa,West,Office Supplies,Paper,Notebook Set,3,924.66,0.00,294.90
ORD-11304,24-Jul-2025,Customer 161,Telangana,South,Furniture,Storage,Bookshelf,4,22344.79,0.20,1156.66
ORD-11305,29-Jan-2025,Customer 115,Jharkhand,East,Office Supplies,Writing,Gel Pen Pack,5,2668.47,0.00,860.08
ORD-11306,08-Nov-2025,Customer 069,Goa,West,Technology,Accessories,Wireless Mouse,4,5668.24,0.30,-49.08
ORD-11307,01-Feb-2025,Customer 054,Delhi,North,Technology,Electronics,Webcam HD,2,11315.67,0.05,1900.79
ORD-11308,21-Nov-2025,Customer 019,Goa,West,Technology,Electronics,Power Bank,8,10159.74,0.00,1988.47
ORD-11309,21-Apr-2025,Customer 154,Rajasthan,West,Office Supplies,Paper,Printer Paper,2,940.70,0.00,273.56
ORD-11310,15-Aug-2025,Customer 165,Kerala,South,Office Supplies,Writing,Gel Pen Pack,7,5502.94,0.00,1593.62
ORD-11311,10-Sep-2025,Customer 162,Rajasthan,West,Furniture,Storage,Wall Shelf,1,2372.72,0.25,65.85
ORD-11312,30-Sep-2025,Customer 064,Gujarat,West,Office Supplies,Writing,Pencil Box,5,3655.75,0.15,610.58
ORD-11313,13-Jun-2025,Customer 131,Punjab,North,Office Supplies,Writing,Highlighter Pack,8,1302.68,0.05,319.43
ORD-11314,15-Aug-2025,Customer 088,Kerala,South,Office Supplies,Paper,Notebook Set,2,1196.05,0.15,120.98
ORD-11315,29-Sep-2025,Customer 121,Gujarat,West,Technology,Phones,Budget Phone A2,4,8437.99,0.15,821.70
ORD-11316,29-Mar-2025,Customer 041,Jharkhand,East,Furniture,Tables,Study Table,3,10058.50,0.10,1220.66
ORD-11317,15-May-2025,Customer 121,Gujarat,West,Office Supplies,Writing,Pencil Box,7,4280.42,0.15,716.07
ORD-11318,06-Aug-2025,Customer 145,Uttar Pradesh,North,Office Supplies,Paper,Sticky Notes,6,3244.33,0.20,474.58
ORD-11319,13-Mar-2025,Customer 117,Karnataka,South,Office Supplies,Paper,Printer Paper,1,699.45,0.20,139.91
ORD-11320,11-Jul-2025,Customer 007,Delhi,North,Technology,Electronics,Webcam HD,4,15435.72,0.15,1532.91
ORD-11321,24-Feb-2025,Customer 020,Punjab,North,Office Supplies,Storage,Pen Drive 64GB,4,2055.00,0.30,260.21
ORD-11322,19-Jul-2025,Customer 177,Goa,West,Technology,Accessories,Laptop Stand,8,49774.90,0.00,10022.47
ORD-11323,09-Jul-2025,Customer 113,Kerala,South,Technology,Accessories,Laptop Stand,1,1030.68,0.20,18.40
ORD-11324,19-Mar-2025,Customer 151,Uttar Pradesh,North,Technology,Accessories,Wireless Mouse,2,3873.55,0.25,223.09
ORD-11325,30-May-2025,Customer 177,Uttar Pradesh,North,Furniture,Chairs,Ergonomic Chair,8,21166.82,0.15,1759.86
ORD-11326,20-Apr-2025,Customer 048,Bihar,East,Technology,Phones,5G Phone Pro,6,24988.32,0.30,184.29
